Kode;Nama Kereta;Kode Kereta;Stasiun Asal;Kode Stasiun Asal;Stasiun Tujuan;KodeStasiunTujuan;Kelas;Jenis Rangkaian;Kode Kelas;Jam Berangkat;Jam Sampai;Durasi (menit);Harga (Rp);Jumlah Stasiun Pemberhentian
108B-PSE-KTA-AA;SENJA UTAMA YK;108B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;New Generation Stainless Steel;AA;19:00;01:05;365;575.000;9
108B-PSE-KTA-AB;SENJA UTAMA YK;108B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;New Generation Stainless Steel;AB;19:00;01:05;365;575.000;9
108B-PSE-KTA-AD;SENJA UTAMA YK;108B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;New Generation Stainless Steel;AD;19:00;01:05;365;575.000;9
108B-PSE-KTA-CA;SENJA UTAMA YK;108B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;New Generation Stainless Steel;CA;19:00;01:05;365;370.000;9
108B-PSE-KTA-CB;SENJA UTAMA YK;108B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;New Generation Stainless Steel;CB;19:00;01:05;365;370.000;9
116B-PSE-KTA-CB;SAWUNGGALIH;116B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;New Generation Modifikasi;CB;20:10;02:16;366;260.000;6
116B-PSE-KTA-CC;SAWUNGGALIH;116B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;New Generation Modifikasi;CC;20:10;02:16;366;280.000;6
116B-PSE-KTA-CD;SAWUNGGALIH;116B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;New Generation Modifikasi;CD;20:10;02:16;366;290.000;6
116B-PSE-KTA-AB;SAWUNGGALIH;116B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif New Generation Mild Steel;AB;20:10;02:16;366;400.000;6
116B-PSE-KTA-AC;SAWUNGGALIH;116B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif New Generation Mild Steel;AC;20:10;02:16;366;420.000;6
116B-PSE-KTA-AD;SAWUNGGALIH;116B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif New Generation Mild Steel;AD;20:10;02:16;366;465.000;6
144B-PSE-KTA-AB;MADIUN JAYA;144B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif New Generation Modifikasi Mild Steel;AB;21:10;03:16;366;600.000;6
144B-PSE-KTA-AC;MADIUN JAYA;144B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif New Generation Modifikasi Mild Steel;AC;21:10;03:16;366;600.000;6
144B-PSE-KTA-CB;MADIUN JAYA;144B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;Premium Modifikasi Mild Steel;CB;21:10;03:16;366;410.000;6
144B-PSE-KTA-AD;MADIUN JAYA;144B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif New Generation Modifikasi Mild Steel;AD;21:10;03:16;366;600.000;6
144B-PSE-KTA-CC;MADIUN JAYA;144B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;Premium Modifikasi Mild Steel;CC;21:10;03:16;366;410.000;6
144B-PSE-KTA-CD;MADIUN JAYA;144B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;Premium Modifikasi Mild Steel;CD;21:10;03:16;366;410.000;6
76B-PSE-KTA-CA;MATARAM;76B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;Premium Modifikasi Mild Steel;CA;21:40;03:41;361;450.000;10
76B-PSE-KTA-CB;MATARAM;76B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;Premium Modifikasi Mild Steel;CB;21:40;03:41;361;450.000;10
76B-PSE-KTA-AA;MATARAM;76B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif Mild Steel;AA;21:40;03:41;361;600.000;10
76B-PSE-KTA-AB;MATARAM;76B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif Mild Steel;AB;21:40;03:41;361;600.000;10
76B-PSE-KTA-CD;MATARAM;76B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;Premium Modifikasi Mild Steel;CD;21:40;03:41;361;450.000;10
76B-PSE-KTA-AD;MATARAM;76B;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif Mild Steel;AD;21:40;03:41;361;600.000;10
150-PSE-KTA-AA;SINGASARI;150;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif Mild Steel;AA;21:55;04:33;398;640.000;12
150-PSE-KTA-CB;SINGASARI;150;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;Premium Modifikasi Mild Steel;CB;21:55;04:33;398;410.000;12
150-PSE-KTA-AB;SINGASARI;150;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif Mild Steel;AB;21:55;04:33;398;640.000;12
150-PSE-KTA-CA;SINGASARI;150;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;Premium Modifikasi Mild Steel;CA;21:55;04:33;398;410.000;12
150-PSE-KTA-CD;SINGASARI;150;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;Premium Modifikasi Mild Steel;CD;21:55;04:33;398;410.000;12
150-PSE-KTA-AD;SINGASARI;150;PASARSENEN;PSE;KUTOARJO;KTA;Eksekutif;Eksekutif Mild Steel;AD;21:55;04:33;398;640.000;12
258B-PSE-KTA-CA;PROGO;258B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;New Generation Stainless Steel;CA;23:20;05:37;377;350.000;11
258B-PSE-KTA-CC;PROGO;258B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;New Generation Stainless Steel;CC;23:20;05:37;377;350.000;11
258B-PSE-KTA-CD;PROGO;258B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;New Generation Stainless Steel;CD;23:20;05:37;377;350.000;11
258B-PSE-KTA-CB;PROGO;258B;PASARSENEN;PSE;KUTOARJO;KTA;Ekonomi;New Generation Stainless Steel;CB;23:20;05:37;377;350.000;11
74B-PSE-WT-CC;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CC;05:40;12:08;388;450.000;10
74B-PSE-WT-AC;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AC;05:40;12:08;388;600.000;10
110B-PSE-WT-CC;FAJAR UTAMA YK;110B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CC;07:35;14:43;428;370.000;12
110B-PSE-WT-AC;FAJAR UTAMA YK;110B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AC;07:35;14:43;428;575.000;12
106B-PSE-WT-CC;GAJAHWONG;106B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CC;07:55;15:19;444;370.000;12
106B-PSE-WT-AC;GAJAHWONG;106B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AC;07:55;15:19;444;550.000;12
90-PSE-WT-AC;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AC;11:10;18:22;432;490.000;14
256B-PSE-WT-CC;JAKA TINGKIR;256B;PASARSENEN;PSE;WATES;WT;Ekonomi;Ekonomi Modifikasi;CC;11:50;18:36;406;450.000;12
252B-PSE-WT-CC;JAYAKARTA;252B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CC;17:10;00:01;411;345.000;12
104B-PSE-WT-AC;BOGOWONTO;104B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AC;18:10;01:12;422;580.000;12
104B-PSE-WT-CC;BOGOWONTO;104B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CC;18:10;01:12;422;400.000;12
108B-PSE-WT-CC;SENJA UTAMA YK;108B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CC;19:00;01:33;393;370.000;10
108B-PSE-WT-AC;SENJA UTAMA YK;108B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AC;19:00;01:33;393;575.000;10
76B-PSE-WT-CC;MATARAM;76B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CC;21:40;04:09;389;450.000;11
76B-PSE-WT-AC;MATARAM;76B;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AC;21:40;04:09;389;600.000;11
150-PSE-WT-AC;SINGASARI;150;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AC;21:55;05:03;428;640.000;13
150-PSE-WT-CC;SINGASARI;150;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CC;21:55;05:03;428;410.000;13
74B-PSE-WT-AA;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AA;05:40;12:08;388;600.000;10
74B-PSE-WT-CD;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CD;05:40;12:08;388;450.000;10
74B-PSE-WT-AD;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AD;05:40;12:08;388;600.000;10
74B-PSE-WT-CA;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CA;05:40;12:08;388;450.000;10
74B-PSE-WT-CB;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CB;05:40;12:08;388;450.000;10
74B-PSE-WT-AB;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AB;05:40;12:08;388;600.000;10
110B-PSE-WT-CB;FAJAR UTAMA YK;110B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CB;07:35;14:43;428;370.000;12
110B-PSE-WT-AA;FAJAR UTAMA YK;110B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AA;07:35;14:43;428;575.000;12
110B-PSE-WT-AB;FAJAR UTAMA YK;110B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AB;07:35;14:43;428;575.000;12
110B-PSE-WT-CD;FAJAR UTAMA YK;110B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CD;07:35;14:43;428;370.000;12
110B-PSE-WT-AD;FAJAR UTAMA YK;110B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AD;07:35;14:43;428;575.000;12
110B-PSE-WT-CA;FAJAR UTAMA YK;110B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CA;07:35;14:43;428;370.000;12
106B-PSE-WT-AD;GAJAHWONG;106B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AD;07:55;15:19;444;550.000;12
106B-PSE-WT-CB;GAJAHWONG;106B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CB;07:55;15:19;444;370.000;12
106B-PSE-WT-CD;GAJAHWONG;106B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CD;07:55;15:19;444;370.000;12
106B-PSE-WT-CA;GAJAHWONG;106B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CA;07:55;15:19;444;370.000;12
106B-PSE-WT-AA;GAJAHWONG;106B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AA;07:55;15:19;444;550.000;12
106B-PSE-WT-AB;GAJAHWONG;106B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AB;07:55;15:19;444;550.000;12
282-PSE-WT-C;BENGAWAN;282;PASARSENEN;PSE;WATES;WT;Ekonomi;Mild Steel PSO;C;08:55;16:38;463;74.000;10
90-PSE-WT-CD;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CD;11:10;18:22;432;370.000;14
90-PSE-WT-CC;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CC;11:10;18:22;432;370.000;14
90-PSE-WT-CB;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CB;11:10;18:22;432;370.000;14
90-PSE-WT-CA;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CA;11:10;18:22;432;370.000;14
90-PSE-WT-AD;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AD;11:10;18:22;432;490.000;14
90-PSE-WT-AB;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AB;11:10;18:22;432;490.000;14
90-PSE-WT-AA;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AA;11:10;18:22;432;490.000;14
256B-PSE-WT-CD;JAKA TINGKIR;256B;PASARSENEN;PSE;WATES;WT;Ekonomi;Ekonomi Modifikasi;CD;11:50;18:36;406;450.000;12
256B-PSE-WT-CA;JAKA TINGKIR;256B;PASARSENEN;PSE;WATES;WT;Ekonomi;Ekonomi Modifikasi;CA;11:50;18:36;406;450.000;12
256B-PSE-WT-CB;JAKA TINGKIR;256B;PASARSENEN;PSE;WATES;WT;Ekonomi;Ekonomi Modifikasi;CB;11:50;18:36;406;450.000;12
252B-PSE-WT-CA;JAYAKARTA;252B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CA;17:10;00:01;411;345.000;12
252B-PSE-WT-CB;JAYAKARTA;252B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CB;17:10;00:01;411;345.000;12
252B-PSE-WT-CD;JAYAKARTA;252B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CD;17:10;00:01;411;345.000;12
104B-PSE-WT-AB;BOGOWONTO;104B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AB;18:10;01:12;422;580.000;12
104B-PSE-WT-CA;BOGOWONTO;104B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CA;18:10;01:12;422;400.000;12
104B-PSE-WT-AD;BOGOWONTO;104B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AD;18:10;01:12;422;580.000;12
104B-PSE-WT-AA;BOGOWONTO;104B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AA;18:10;01:12;422;580.000;12
104B-PSE-WT-CB;BOGOWONTO;104B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CB;18:10;01:12;422;400.000;12
104B-PSE-WT-CD;BOGOWONTO;104B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Stainless Steel;CD;18:10;01:12;422;400.000;12
108B-PSE-WT-CD;SENJA UTAMA YK;108B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CD;19:00;01:33;393;370.000;10
108B-PSE-WT-AA;SENJA UTAMA YK;108B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AA;19:00;01:33;393;575.000;10
108B-PSE-WT-AB;SENJA UTAMA YK;108B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AB;19:00;01:33;393;575.000;10
108B-PSE-WT-AD;SENJA UTAMA YK;108B;PASARSENEN;PSE;WATES;WT;Eksekutif;New Generation Stainless Steel;AD;19:00;01:33;393;575.000;10
108B-PSE-WT-CA;SENJA UTAMA YK;108B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CA;19:00;01:33;393;370.000;10
108B-PSE-WT-CB;SENJA UTAMA YK;108B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CB;19:00;01:33;393;370.000;10
76B-PSE-WT-CA;MATARAM;76B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CA;21:40;04:09;389;450.000;11
76B-PSE-WT-CB;MATARAM;76B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CB;21:40;04:09;389;450.000;11
76B-PSE-WT-AA;MATARAM;76B;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AA;21:40;04:09;389;600.000;11
76B-PSE-WT-AB;MATARAM;76B;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AB;21:40;04:09;389;600.000;11
76B-PSE-WT-CD;MATARAM;76B;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CD;21:40;04:09;389;450.000;11
76B-PSE-WT-AD;MATARAM;76B;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AD;21:40;04:09;389;600.000;11
150-PSE-WT-AA;SINGASARI;150;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AA;21:55;05:03;428;640.000;13
150-PSE-WT-CB;SINGASARI;150;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CB;21:55;05:03;428;410.000;13
150-PSE-WT-AB;SINGASARI;150;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AB;21:55;05:03;428;640.000;13
150-PSE-WT-CA;SINGASARI;150;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CA;21:55;05:03;428;410.000;13
150-PSE-WT-CD;SINGASARI;150;PASARSENEN;PSE;WATES;WT;Ekonomi;Premium Modifikasi Mild Steel;CD;21:55;05:03;428;410.000;13
150-PSE-WT-AD;SINGASARI;150;PASARSENEN;PSE;WATES;WT;Eksekutif;Eksekutif Mild Steel;AD;21:55;05:03;428;640.000;13
258B-PSE-WT-CA;PROGO;258B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CA;23:20;06:07;407;350.000;12
258B-PSE-WT-CC;PROGO;258B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CC;23:20;06:07;407;350.000;12
258B-PSE-WT-CD;PROGO;258B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CD;23:20;06:07;407;350.000;12
258B-PSE-WT-CB;PROGO;258B;PASARSENEN;PSE;WATES;WT;Ekonomi;New Generation Stainless Steel;CB;23:20;06:07;407;350.000;12
74B-PSE-YK-CC;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CC;05:40;12:34;414;450.000;11
74B-PSE-YK-AC;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AC;05:40;12:34;414;550.000;11
110B-PSE-YK-CC;FAJAR UTAMA YK;110B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CC;07:35;15:10;455;390.000;13
110B-PSE-YK-AC;FAJAR UTAMA YK;110B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AC;07:35;15:10;455;560.000;13
7040-PSE-YK-AA;KA TAMBAHAN PSE LPN;7040;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif Mild Steel;AA;15:25;22:48;443;440.000;8
104B-PSE-YK-AC;BOGOWONTO;104B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AC;18:10;01:38;448;480.000;13
104B-PSE-YK-CC;BOGOWONTO;104B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Stainless Steel;CC;18:10;01:38;448;350.000;13
108B-PSE-YK-CC;SENJA UTAMA YK;108B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CC;19:00;02:00;420;310.000;11
108B-PSE-YK-AC;SENJA UTAMA YK;108B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AC;19:00;02:00;420;480.000;11
144B-PSE-YK-AA;MADIUN JAYA;144B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif New Generation Modifikasi Mild Steel;AA;21:10;04:05;415;520.000;7
144B-PSE-YK-CA;MADIUN JAYA;144B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Modifikasi Mild Steel;CA;21:10;04:05;415;410.000;7
76B-PSE-YK-CC;MATARAM;76B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Modifikasi Mild Steel;CC;21:40;04:35;415;420.000;12
76B-PSE-YK-AC;MATARAM;76B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif Mild Steel;AC;21:40;04:35;415;640.000;12
74B-PSE-YK-AA;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AA;05:40;12:34;414;550.000;11
74B-PSE-YK-CD;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CD;05:40;12:34;414;450.000;11
74B-PSE-YK-AD;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AD;05:40;12:34;414;550.000;11
74B-PSE-YK-CA;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CA;05:40;12:34;414;450.000;11
74B-PSE-YK-CB;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CB;05:40;12:34;414;450.000;11
74B-PSE-YK-AB;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AB;05:40;12:34;414;550.000;11
110B-PSE-YK-CA;FAJAR UTAMA YK;110B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CA;07:35;15:10;455;390.000;13
110B-PSE-YK-CB;FAJAR UTAMA YK;110B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CB;07:35;15:10;455;390.000;13
110B-PSE-YK-AA;FAJAR UTAMA YK;110B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AA;07:35;15:10;455;560.000;13
110B-PSE-YK-AB;FAJAR UTAMA YK;110B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AB;07:35;15:10;455;560.000;13
110B-PSE-YK-CD;FAJAR UTAMA YK;110B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CD;07:35;15:10;455;390.000;13
110B-PSE-YK-AD;FAJAR UTAMA YK;110B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AD;07:35;15:10;455;560.000;13
162-PSE-YK-AA;BANGUNKARTA;162;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif Mild Steel;AA;12:25;19:54;449;530.000;9
162-PSE-YK-CD;BANGUNKARTA;162;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Modifikasi Mild Steel;CD;12:25;19:54;449;390.000;9
162-PSE-YK-CC;BANGUNKARTA;162;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Modifikasi Mild Steel;CC;12:25;19:54;449;390.000;9
162-PSE-YK-CB;BANGUNKARTA;162;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Modifikasi Mild Steel;CB;12:25;19:54;449;390.000;9
162-PSE-YK-CA;BANGUNKARTA;162;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Modifikasi Mild Steel;CA;12:25;19:54;449;390.000;9
162-PSE-YK-AD;BANGUNKARTA;162;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif Mild Steel;AD;12:25;19:54;449;530.000;9
162-PSE-YK-AC;BANGUNKARTA;162;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif Mild Steel;AC;12:25;19:54;449;530.000;9
162-PSE-YK-AB;BANGUNKARTA;162;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif Mild Steel;AB;12:25;19:54;449;530.000;9
7040-PSE-YK-AB;KA TAMBAHAN PSE LPN;7040;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif Mild Steel;AB;15:25;22:48;443;450.000;8
7040-PSE-YK-AC;KA TAMBAHAN PSE LPN;7040;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif Mild Steel;AC;15:25;22:48;443;500.000;8
7040-PSE-YK-AD;KA TAMBAHAN PSE LPN;7040;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;Eksekutif Mild Steel;AD;15:25;22:48;443;550.000;8
104B-PSE-YK-AB;BOGOWONTO;104B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AB;18:10;01:38;448;480.000;13
104B-PSE-YK-CA;BOGOWONTO;104B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Stainless Steel;CA;18:10;01:38;448;350.000;13
104B-PSE-YK-AD;BOGOWONTO;104B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AD;18:10;01:38;448;480.000;13
104B-PSE-YK-AA;BOGOWONTO;104B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AA;18:10;01:38;448;480.000;13
104B-PSE-YK-CB;BOGOWONTO;104B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Stainless Steel;CB;18:10;01:38;448;350.000;13
104B-PSE-YK-CD;BOGOWONTO;104B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;Premium Stainless Steel;CD;18:10;01:38;448;350.000;13
108B-PSE-YK-CD;SENJA UTAMA YK;108B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CD;19:00;02:00;420;310.000;11
108B-PSE-YK-AA;SENJA UTAMA YK;108B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AA;19:00;02:00;420;480.000;11
108B-PSE-YK-AB;SENJA UTAMA YK;108B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AB;19:00;02:00;420;480.000;11
108B-PSE-YK-AD;SENJA UTAMA YK;108B;PASARSENEN;PSE;YOGYAKARTA;YK;Eksekutif;New Generation Stainless Steel;AD;19:00;02:00;420;480.000;11
108B-PSE-YK-CA;SENJA UTAMA YK;108B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CA;19:00;02:00;420;310.000;11
108B-PSE-YK-CB;SENJA UTAMA YK;108B;PASARSENEN;PSE;YOGYAKARTA;YK;Ekonomi;New Generation Stainless Steel;CB;19:00;02:00;420;310.000;11
